,name,ingredients,cuisine
18,Curry coconut fish parcels,"2 large tilapia fillets , about 125g/4½oz each 2 tsp yellow or red curry paste 2 tsp desiccated coconut zest and juice 1  lime , plus wedges to serve 1 tsp soy sauce 140g basmati rice 2 tbsp sweet chilli sauce 1 red chilli , sliced 200g cooked thin-stemmed  broccoli , to serve",indian-recipes
19,Proper chicken curry,"6 tbsp tandoori masala powder 2 tbsp ginger paste 2 tbsp garlic paste 500g pot coconut yogurt, plus extra to serve 4 onions , 2 cut into wedges, 2 chopped 2 peppers , cut into large chunks 1 ¼kg skinless  chicken thigh , cut into large chunks 1 tsp olive oil big bunch coriander , stalks chopped 2-3 tsp hot chilli powder 680ml jar passata 160ml can  coconut cream rice and  naan bread , to serve",indian-recipes
20,Fisherman’s curry,"juice 1  lemon 750g boneless, skinless firm white fish , cut into large pieces 1 tbsp vegetable oil 1 cinnamon stick 4 whole cloves 4 green cardamom pods ½ tsp whole black peppercorns 10 fresh curry leaves 2 onions , chopped 3 green chillies , finely chopped 1 tbsp grated ginger 4 garlic cloves , finely chopped 6 tomatoes , chopped or a 400g can chopped tomatoes 1 tsp turmeric ½ tsp chilli powder 2 tsp ground coriander",indian-recipes
21,Sambar,"250g red or yellow lentil ½ tsp turmeric 1 tbsp tamarind paste 2 tbsp vegetable oil 2 small shallots , finely chopped ½ tsp ground asafoetida ½ tsp ground fenugreek ½ tsp black mustard seeds 10 curry leaves 7 small dried red chillies 140g green bean , trimmed and cut in half",indian-recipes
22,Baked country chicken,"1 tsp turmeric powder 2 tsp coriander seed 2 tsp mustard seed 1 tbsp ground cumin seeds 1 tsp ground fenugreek ½ tsp black peppercorns juice 2  lemons 5 garlic cloves , crushed 100g ginger , grated 250ml coconut milk 2 red chillies , deseeded and chopped 8 pieces of  chicken , bone in and skin on, or 1 whole chicken jointed a few  coriander sprigs",indian-recipes
23,Keralan vegetable curry,"1kg mix of vegetables including aubergine, carrot, okra, plantain, potato and  squash , prepared appropriately and cut into chunks 2 tsp turmeric 5 small  green chillies , 4 chopped, 1 left whole but split lengthways 1 tsp ground cumin 1 tsp ground coriander 200g/7oz freshly grated coconut (see step-by-step prep guide) 1 small onion , chopped 10 curry leaves 150ml plain yogurt",indian-recipes
0,Home-style chicken curry,"1 large onion 6 garlic cloves, roughly chopped 50g ginger, roughly chopped 4 tbsp vegetable oil 2 tsp cumin seeds 1 tsp fennel seeds 5cm cinnamon stick 1 tsp chilli flakes 1 tsp garam masala 1 tsp turmeric 1 tsp caster sugar 400g can chopped tomatoes 8 chicken thighs,  skinned, boneless (about 800g) 250ml hot chicken stock 2 tbsp chopped coriander",indian-recipes
1,Creamy masala chicken,"4 boneless, skinless chicken breasts, cubed 3cm piece fresh root ginger, peeled and chopped 2 garlic clove, chopped 1 tsp mild chilli powder 2 tbsp fresh coriander, chopped juice of 1 lime 2 tbsp vegetable oil 1 onion 1 red chilli 1 tsp ground turmeric 284ml carton double cream juice of ½ lemon basmati rice and naan bread, to serve",indian-recipes
2,Spiced chicken balti,"1 tbsp sunflower oil 2 large onions , thickly sliced 4 skinless chicken breasts 4 tbsp balti curry paste 200g quinoa 400g can chopped tomato 1l chicken stock 50g roasted salted cashew small bunch coriander , leaves chopped",indian-recipes
3,Indian spiced barbecued lamb,"1 butterflied leg of lamb , about 2.5kg/5lb 8oz (ask your butcher to do this for you) finger-length piece ginger , chopped 4 garlic cloves , roughly chopped 1 tbsp each turmeric , garam masala and cumin seeds 1 tsp paprika handful coriander leaves, plus extra sprigs to serve juice 1 lemon 150ml natural yogurt",indian-recipes
4,Indian spiced greens,"1 tbsp vegetable oil 1 tsp cumin seed ½ tsp mustard seed 4 green chillies , finely chopped large piece fresh root ginger , grated ½ tsp turmeric 500g shredded greens, such as kale , Brussels sprouts, or any other  100g pea juice 1 lemon ½ tsp ground coriander small bunch coriander , roughly chopped 2 tbsp unsweetened desiccated coconut",indian-recipes
5,Roti,"115g self raising flour 115g wholemeal plain flour 1½ tsp salt 3 tbsp vegetable oil plus extra for frying 2 tsp butter , for frying",indian-recipes
6,Fragrant vegetable & cashew biryani,"500g basmati rice 2 large onions , halved and thinly sliced 4 tbsp sunflower oil thumb-size piece fresh root ginger , shredded 65g sachet korma curry paste  (we used Sharwood's) 2 cinnamon sticks 6 green cardamom pods 3 star anise 250g diced potatoes 1 small cauliflower , cut into small florets 250g Greek yogurt 225g frozen peas 2 good pinches saffron ½ tsp rosewater butter , for greasing 100g roasted, salted cashew  nuts 2 onions , halved and very thinly sliced 3 tbsp sunflower oil good handful coriander",indian-recipes
7,Indian mince with fresh tomato salad,"1 red onion , sliced 300g beef mince 2 tbsp medium or mild curry powder 100g dried red lentils 700ml hot beef stock 3 tomatoes handful coriander leaves 4 mini naan bread",indian-recipes
8,Indian-spiced fish cakes,"600g potato , quartered if large ½ tsp cumin seeds 2 spring onions , finely chopped 1 red chilli , deseeded and finely chopped 2 tbsp chopped coriander 1 egg , beaten 100g cooked leftover salmon , flaked into large pieces plain flour , for coating 25g butter and 1 tbsp sunflower oil leftover avocado mayo, raita or mango chutney, to serve",indian-recipes
9,Flatbread,500g  strong white flour 2 tsp salt 7g  sachet fast-action yeast 3 tbsp olive oil 300ml water,indian-recipes
10,Spiced paneer,"vegetable oil , for frying 400g paneer , cut into bite-sized pieces 1 tsp coriander seed knob of ginger , peeled and chopped 1 medium onion , chopped 4 large ripe tomatoes , chopped 1½ tsp chilli powder 1 tsp fenugreek seed 1 tsp garam masala 1 tbsp clear honey small handful of fresh coriander , chopped small knob of ginger , peeled and shredded into matchsticks 1 small red and 1 small green pepper , seeded and finely chopped 3 spring onions , finely shredded",indian-recipes
11,Ultimate kedgeree,"2 tbsp vegetable or  sunflower oil 2medium onions , halved and very thinly sliced 350g undyed  smoked haddock 175g lightly  smoked salmon  fillet 1 dried  red chilli (Angela used Kashmiri) ½ full-fat  milk 3 tbsp vegetable or  sunflower oil 1medium onion , chopped about 14 fresh or freeze-dried  curry leaves 4 cardamom pods , split 1 cinnamon stick , broken into pieces 280g basmati rice ½ tsp turmeric 50g butter 2 eggs handful of coriander leaves and some lime wedges, to serve",indian-recipes
12,Fresh tomato chutney,"6large vine-ripened  tomatoes 1large red onion , finely chopped 2handfuls of fresh  coriander , finely chopped 1 tbsp olive oil 1 tsp cumin seed",indian-recipes
13,Marvellous mangoes,3 mangoes 3 tbsp Cointreau or Grand Marnier a handful of fresh  mint  leaves,indian-recipes
14,Spiced & sweet lassis,"low fat yogurt water a few toasted cumin  seeds a little chopped fresh coriander sugar , to taste few drops of  rosewater , to taste",indian-recipes
15,Indian chickpea & vegetable soup,"1 tbsp vegetable oil 1 large onion , chopped 1 tsp finely grated fresh root ginger 1 garlic clove , chopped 1 tbsp garam masala 850ml vegetable stock 2 large carrots , quartered lengthways and chopped 400g can chickpea , drained 100g green bean , chopped",indian-recipes
16,Indian lamb cutlets,"50g parmesan , finely grated 1 tbsp curry powder  (we used Schwartz Mild Curry Powder) 4 lamb cutlets 1 tbsp olive oil tomato  chutney, to serve",indian-recipes
17,Spicy Indian rice,"a mugful of American long grain rice 2 onions, sliced 2 tbsp sunflower oil ½ tsp turmeric 1 cinnamon stick 6 cardamom pods 1 tsp cumin seeds large handful of sultanas and roasted cashew nuts",indian-recipes
18,Indian summer salad,"3 carrots bunch radishes 2 courgettes half a small red onion small handful mint  leaves, roughly torn 1 tbsp white wine vinegar 1 tsp Dijon mustard 1 tbsp mayonnaise 2 tbsp olive oil",indian-recipes
19,Malai kofta with spicy gravy,"800g potato , peeled 5 tbsp plain flour 2 eggs , beaten 100g fine breadcrumbs oil for frying 2 heaped tbsp grated paneer cheese 5 cashew nuts, chopped 1 tbsp raisins 2-3 green chillies , finely chopped ¼ tsp sugar 1 tsp each ground coriander , cumin and chilli powder ½ tsp cardamom powder 3 tbsp vegetable oil or ghee 2 medium onions , chopped 3 garlic cloves , crushed large piece ginger , grated 2 tsp poppy seeds , crushed to a powder 1 tbsp peanut or cashew nuts 3 tbsp vegetable oil 3 large tomatoes , puréed 1 tsp chilli powder ½ tsp each garam masala , ground coriander, cumin and sugar flaked almond and single cream, to serve",indian-recipes
20,Bombay potato & spinach pies,"1 ¼kg large waxy potato such as Charlotte, halved 85g butter 2 onions , chopped 1 tbsp cumin seed 1 tbsp black mustard seed 2 tbsp finely chopped ginger 2 red chillies , halved, deseeded and sliced 3 tbsp korma paste 400g bag fresh spinach 4 tomatoes , chopped small bunch coriander , chopped 270g pack filo pastry (6 large sheets) 50g melted butter 1 tsp black mustard seed",indian-recipes
21,Pistachio pilau rice,"1 onion , sliced 1 tbsp vegetable oil 1 tsp turmeric 300g basmati rice 600ml hot vegetable stock bunch spring onions , sliced 50g pistachio , roughly chopped",indian-recipes
22,Spiced rice,"1 large onion , finely sliced 1 bay leaf 3 cardamom pods small cinnamon stick 25g butter 1 tsp turmeric 100ml hot curry paste 300g basmati rice (washed 3 times) handful raisin 1l chicken stock 25g flaked almonds , toasted big handful chopped coriander",indian-recipes
23,Sweet & sour lentil dhal with grilled aubergine,"100g red lentils , rinsed 1 tsp turmeric 1 tbsp tamarind paste (we used Bart) 2 tbsp vegetable oil 1 medium onion , thinly sliced 1 garlic clove , finely chopped 3cm/1¼ inch piece ginger , grated 1 tsp curry powder 1 medium aubergine , cut into 2 cm slices cooked basmati rice , lime or mango chutney and a few coriander leaves, to serve, if you like",indian-recipes
