,name,ingredients,cuisine
13,Chilli ginger lamb chops,"4 garlic cloves , crushed 1 tbsp grated ginger 1 tbsp lemon juice 1 tbsp olive oil ½ tsp chilli powder 1 tsp cumin 8 lamb chops",turkish-recipes
14,Homemade falafels,"2 tbsp sunflower or vegetable oil 1 small onion, finely chopped 1 garlic clove, crushed 400g can chickpea, washed and drained 1 tsp ground cumin 1 tsp ground coriander (or use more cumin)  handful parsley, chopped, or 1 tsp dried mixed herbs 1 egg, beaten",turkish-recipes
15,Almond & honey pastries with orange cream,"200g whole blanched almond , toasted and roughly chopped 85g icing sugar , plus extra to serve 85g butter , melted 2 tsp orange flower water 1 tsp cinnamon 1 egg yolk 190g pack brik pastry clear honey , to serve zest 1 orange 300g Greek yogurt 300ml tub double cream 2 tbsp icing sugar , sifted",turkish-recipes
16,Aubergine couscous salad,"1 large aubergine , sliced into 1cm rounds 3 tbsp olive oil 140g couscous 225ml hot vegetable stock 200g cherry tomato , halved handful mint  leaves, roughly chopped 100g log firm goat's cheese , cubed juice 1⁄2 lemon",turkish-recipes
17,Minty lamb flatbreads,"400g lamb mince 1 garlic clove , crushed 1 tsp ground cumin 2 tsp ground coriander 2 handfuls mint leaves, half chopped 2 large tomatoes , deseeded and diced  4 small khobez  flatbreads or 4 soft flour tortillas (you can buy khobez flatbreads from larger Sainsbury's) 4 tbsp low-fat natural yogurt",turkish-recipes
18,Roasted chicken with creamy walnut sauce,"8 chicken thighs , skin on and bone in 1 tsp cumin ½ tsp paprika 2 tbsp olive oil 6 pitta breads 150ml hot chicken stock 175g walnuts 1 small onion , chopped 2 garlic cloves , chopped 50ml single cream juice 1 lemon handful coriander , chopped",turkish-recipes
19,Easy hummus recipe,"1 x 400g can chickpea , don't drain 1 tbsp tahini paste 1 fat garlic clove , chopped 3 tbsp 0% fat  Greek yogurt good squeeze lemon juice",turkish-recipes
20,"Baked aubergine stuffed with roast pumpkin, feta & walnut with minted courgettes","2 large aubergines 200g/7oz pumpkin or squash (try kabocha or butternut squash) 100g red onion , thinly sliced 1 tsp cumin seeds (or use slightly less ground cumin) 2 garlic cloves , thinly sliced 4 tbsp virgin rapeseed or olive oil 2 tsp fresh herb (thyme, oregano, sage or rosemary work well) 100g feta cheese , diced large handful walnuts , lightly toasted and halved 4 courgettes 1 lemon 2 tsp extra-virgin olive oil small handful mint leaves, chopped small handful flat-leaf parsley , chopped",turkish-recipes
21,Turkish-style lamb,"4 lamb  leg steaks 2 tsp seasoning  (we used Schwartz Lamb Simply Shake seasoning) 1 tsp dried  oregano , or mixed herbs would do small bunch mint , leaves only, chopped  2 x 150g tubs low-fat plain yogurt 4 pitta breads , white or wholemeal ½ iceberg lettuce , shredded 1 red onion , thinly sliced 1 lemon , cut into wedges for squeezing, optional",turkish-recipes
22,"Walnut, date & honey cake","225g self-raising flour ½ tsp ground cinnamon 175g softened butter 100g light muscovado sugar 3 tbsp clear honey 2 eggs , beaten 2 medium, ripe bananas , about 250g/9oz total weight in their skins 100g stoned dates 50g pack walnut  pieces",turkish-recipes
23,Griddled flatbreads,250g strong wholemeal flour 250g strong white flour 2 x 7g sachets easy-blend yeast 1 tsp sugar 2 tbsp olive oil,turkish-recipes
