,name,ingredients,cuisine
16,Chicken tikka with spiced rice,"4 skinless chicken breasts 150g pot low-fat natural yogurt 50g tikka paste 100g/4oz  cucumber , diced 1 tbsp roughly chopped mint leaves 1 red onion , cut into thin wedges 140g easy-cook long grain rice 1 tbsp medium curry powder 50g frozen pea 1 small red pepper , diced",indian-recipes
17,Tandoori roast chicken,"1.8kg chicken 2 onions , thickly sliced 1 lemon , halved thumb-sized piece ginger , peeled and thickly sliced 400g can coconut milk small bunch coriander , roughly chopped 150ml pot natural yogurt 1 tbsp tomato purée juice 1 lemon 1 tsp each hot chilli powder, turmeric, ground coriander, ground cumin, garam masala and ground cinnamon 6 garlic cloves , whizzed to a paste with the ginger ½ finger-length piece ginger , whizzed to a paste with the garlic few drops red food colouring (optional)",indian-recipes
18,Curry coconut fish parcels,"2 large tilapia fillets , about 125g/4½oz each 2 tsp yellow or red curry paste 2 tsp desiccated coconut zest and juice 1  lime , plus wedges to serve 1 tsp soy sauce 140g basmati rice 2 tbsp sweet chilli sauce 1 red chilli , sliced 200g cooked thin-stemmed  broccoli , to serve",indian-recipes
19,Proper chicken curry,"6 tbsp tandoori masala powder 2 tbsp ginger paste 2 tbsp garlic paste 500g pot coconut yogurt, plus extra to serve 4 onions , 2 cut into wedges, 2 chopped 2 peppers , cut into large chunks 1 ¼kg skinless  chicken thigh , cut into large chunks 1 tsp olive oil big bunch coriander , stalks chopped 2-3 tsp hot chilli powder 680ml jar passata 160ml can  coconut cream rice and  naan bread , to serve",indian-recipes
20,Fisherman’s curry,"juice 1  lemon 750g boneless, skinless firm white fish , cut into large pieces 1 tbsp vegetable oil 1 cinnamon stick 4 whole cloves 4 green cardamom pods ½ tsp whole black peppercorns 10 fresh curry leaves 2 onions , chopped 3 green chillies , finely chopped 1 tbsp grated ginger 4 garlic cloves , finely chopped 6 tomatoes , chopped or a 400g can chopped tomatoes 1 tsp turmeric ½ tsp chilli powder 2 tsp ground coriander",indian-recipes
21,Sambar,"250g red or yellow lentil ½ tsp turmeric 1 tbsp tamarind paste 2 tbsp vegetable oil 2 small shallots , finely chopped ½ tsp ground asafoetida ½ tsp ground fenugreek ½ tsp black mustard seeds 10 curry leaves 7 small dried red chillies 140g green bean , trimmed and cut in half",indian-recipes
22,Baked country chicken,"1 tsp turmeric powder 2 tsp coriander seed 2 tsp mustard seed 1 tbsp ground cumin seeds 1 tsp ground fenugreek ½ tsp black peppercorns juice 2  lemons 5 garlic cloves , crushed 100g ginger , grated 250ml coconut milk 2 red chillies , deseeded and chopped 8 pieces of  chicken , bone in and skin on, or 1 whole chicken jointed a few  coriander sprigs",indian-recipes
23,Keralan vegetable curry,"1kg mix of vegetables including aubergine, carrot, okra, plantain, potato and  squash , prepared appropriately and cut into chunks 2 tsp turmeric 5 small  green chillies , 4 chopped, 1 left whole but split lengthways 1 tsp ground cumin 1 tsp ground coriander 200g/7oz freshly grated coconut (see step-by-step prep guide) 1 small onion , chopped 10 curry leaves 150ml plain yogurt",indian-recipes
24,Railway lamb curry,"8 garlic cloves , crushed thumb-sized piece ginger , finely grated 2 tsp turmeric 800g leg of lamb on the bone, cut into bite-sized pieces 3 tbsp vegetable oil 10-12 curry leaves 1 onion , finely chopped 450ml lamb stock 1 medium potato , peeled and cut into chunks 250ml coconut milk 2 tsp tamarind paste rice or roti, to serve 1 tbsp coriander seeds 2 tsp fennel seeds 1 tsp cumin seeds 6-7 dried Kashmiri chillies (or mild dried red chillies), stalks removed",indian-recipes
25,Healthier chicken balti,"450g skinless, boneless chicken breast, cut into bite-sized pieces 1 tbsp lime juice 1 tsp paprika ¼ tsp hot chilli powder 1½ tbsp sunflower or groundnut oil 1 cinnamon stick 3 cardamom pods, split 1 small to medium green chilli ½ tsp cumin seed 1 medium onion, coarsely grated 2 garlic cloves, very finely chopped 2½ cm-piece ginger, grated ½ tsp turmeric 1 tsp ground cumin 1 tsp ground coriander 1 tsp garam masala 250ml organic passata 1 red pepper, deseeded, cut into small chunks 1 medium tomato, chopped 85g baby spinach leaves handful fresh coriander, chopped chapatis or basmati rice, to serve (optional)",indian-recipes
26,Creamy beetroot curry,"1 tbsp vegetable oil 2 onions , very finely chopped 2 tsp yellow mustard seed 3 tbsp Madras curry paste 1kg (peeled weight) raw  beetroot , peeled, halved and thickly sliced 1 green chilli , halved lengthways 400g can  chopped tomato 3 tbsp ground almond 4 tbsp low-fat  natural yogurt , plus extra to serve basmati rice , to serve (optional)",indian-recipes
27,Spiced roast side of salmon,"1½ kg side of salmon, skin on 1 tbsp olive oil, plus extra for brushing ½ tsp ground ginger 1 tsp paprika ½ tsp coarsely ground black peppercorns 1 tbsp wholegrain mustard 1 tsp honey 1 lemon, cut into wedges, to serve",indian-recipes
28,Bombay potatoes,"1 thumb-sized piece ginger, grated 2 large garlic cloves 6 large  vine tomatoes, halved, deseeded and chopped  800g new potatoes, halved  3 tbsp sunflower oil 1 large onion, thinly sliced 2 green chillies, halved, deseeded and thinly sliced 1 tsp black mustard seeds 2 tsp ground coriander ½ tsp turmeric 1 tsp ground cumin 2 tsp garam masala small bunch coriander, chopped",indian-recipes
29,Bengali scotch eggs,"4 large eggs 400g lamb mince 6-8 garlic cloves , crushed 2 bird’s eye chillies , finely chopped small handful coriander , roughly chopped 1 tsp ground cumin 1 tsp chilli flakes 1 tsp garam masala 1 tsp ground coriander 4 tbsp vegetable oil , plus extra for deep-frying 1 medium potato , peeled, boiled and mashed with a fork (or 150g leftover mash) chutney , to serve (optional) 100g plain flour 2 eggs , beaten 100g panko breadcrumbs , seasoned with salt",indian-recipes
30,Channa bhatura,"400g self-raising flour , plus extra for dusting small bunch fresh fenugreek or coriander, finely chopped 250-300ml lukewarm milk sunflower oil , for deep-frying 2 tsp black loose-leaf tea , brewed in 1 litre hot water 2 x 400g cans chickpeas , drained and rinsed 2 tbsp ghee 2 onions , finely chopped 1 tbsp cumin seeds 3 black cardamom pods , bruised thumb-sized piece ginger , peeled and grated 3 garlic cloves , finely chopped 2 green chillies , finely chopped 2 tsp ground cinnamon 1 tsp ground fenugreek 1 tsp ground coriander 1 tsp ground ginger 1 tsp Kashmiri chilli powder 1 tbsp anardana 3 tomatoes , finely chopped 1 tbsp tomato purée 1 tsp turmeric 1 tsp kala namak ½ tsp coarsely ground  black pepper sliced red onion and yogurt, to serve ½ small bunch of coriander , leaves picked, plus extra to serve",indian-recipes
31,Dosa,"50g split urad lentils , washed 1 tbsp channa dal /bengal gram 190g basmati rice 1 tbsp fenugreek seeds (optional) vegetable oil , for frying ",indian-recipes
32,Malabar prawns,"400g raw king prawns 2 tsp turmeric 3-4 tsp Kashmiri chilli powder 4 tsp lemon juice , plus a squeeze 40g ginger , half peeled and grated, half finely sliced into matchsticks 1 tbsp vegetable oil 4 curry leaves 2-4 green chillies , halved and deseeded 1 onion , finely sliced 1 tsp cracked black pepper 40g fresh coconut , grated ½ small bunch coriander , leaves only",indian-recipes
33,Family meals: Mild chicken curry,"1-1½ tsp coconut oil (we used Fushi) or sunflower oil 1 large onion, finely chopped 2 fat garlic cloves, crushed 1cm fresh ginger, grated or finely chopped 1 tsp ground coriander 1 tsp yellow mustard seed 1 tsp garam masala ½ tsp ground cumin 1 x 500g pack chicken pieces (thighs and drumsticks), or thighs 1 chicken stock cube 1 cinnamon stick 250g Greek yogurt, at room temperature 2 tbsp sultana handful chopped coriander, to serve (optional)",indian-recipes
34,Squash & cabbage sabzi,"2 tbsp sunflower oil 1 tsp nigella seeds thumb-sized piece ginger , grated 2 garlic cloves , grated 200g pumpkin or butternut squash, peeled and chopped into 1-2cm cubes 200g cabbage , chopped (sweetheart or pointed cabbage works well) 1 tsp turmeric 1 tsp ground coriander 1 tsp ground cumin 1 tsp chilli flakes 2 tsp lime juice dhal , chutney and rice or roti to serve (optional)",indian-recipes
35,Coronation chicken naans with Indian slaw,"1 ready-roasted  chicken , about 950g  2 x packs 4 mini coriander and garlic naan bread 150ml yogurt 150ml light  mayonnaise 1 tbsp mild curry powder 4 tbsp mango chutney small bunch coriander , roughly chopped, plus extra to serve 2 large carrots , grated 1 red cabbage , shredded 2 tsp black mustard seed",indian-recipes
36,Fried fish & tomato curry,"2 tbsp vegetable oil , plus 2 tsp 2 onions , thinly sliced 8 large  vine tomatoes , roughly chopped 4 garlic cloves thumb-sized piece ginger , roughly chopped 3 tbsp Madras curry paste 165ml can coconut milk large handful coriander , finely chopped, plus extra sprigs to serve 500g pollock fillets, skinned 6 tbsp plain flour basmati rice , to serve",indian-recipes
37,New potato & tamarind salad,"1 ½ tbsp tamarind pulp or paste 50g golden muscovado sugar 1 tbsp ground cumin thumb-sized piece ginger , chopped 1.2kg new potato 3 tbsp natural low-fat yogurt 4 tbsp chopped coriander",indian-recipes
38,Cardamom butter chicken,"2 garlic cloves , roughly chopped thumb-sized piece ginger , chopped 2 green chillies , chopped (leave seeds in if you like it hot) small bunch coriander , leaves picked, stalks roughly chopped 3 tbsp ghee , or vegetable oil 2 onions , sliced 2 tsp each turmeric, garam masala and  ground cumin 1 tsp ground fenugreek 4 chicken breasts , cut into 2.5cm cubes 4 cloves 12 cardamom pods , seeds removed 1 cinnamon stick 400g can tomato 150ml pot yogurt 50ml double cream chapatis and  rice , to serve",indian-recipes
39,Goan prawn & coconut curry with cumin rice,"1 tbsp sunflower oil 1 onion , thinly sliced 1 tbsp freshly grated ginger 2 garlic cloves , crushed 1 red chilli , deseeded and sliced ½ tsp turmeric ½ tsp chilli powder 1 tsp ground coriander 10 curry leaves 1 large  potato , diced 400ml can half-fat coconut milk 8 cherry tomatoes , halved handful baby spinach 200g pack raw peeled prawn 1 tsp cumin seed 175g basmati rice",indian-recipes
40,Chicken tikka with spiced rice,"4 skinless chicken breasts 150g pot low-fat natural yogurt 50g tikka paste 100g/4oz  cucumber , diced 1 tbsp roughly chopped mint leaves 1 red onion , cut into thin wedges 140g easy-cook long grain rice 1 tbsp medium curry powder 50g frozen pea 1 small red pepper , diced",indian-recipes
41,Tandoori roast chicken,"1.8kg chicken 2 onions , thickly sliced 1 lemon , halved thumb-sized piece ginger , peeled and thickly sliced 400g can coconut milk small bunch coriander , roughly chopped 150ml pot natural yogurt 1 tbsp tomato purée juice 1 lemon 1 tsp each hot chilli powder, turmeric, ground coriander, ground cumin, garam masala and ground cinnamon 6 garlic cloves , whizzed to a paste with the ginger ½ finger-length piece ginger , whizzed to a paste with the garlic few drops red food colouring (optional)",indian-recipes
42,Curry coconut fish parcels,"2 large tilapia fillets , about 125g/4½oz each 2 tsp yellow or red curry paste 2 tsp desiccated coconut zest and juice 1  lime , plus wedges to serve 1 tsp soy sauce 140g basmati rice 2 tbsp sweet chilli sauce 1 red chilli , sliced 200g cooked thin-stemmed  broccoli , to serve",indian-recipes
43,Proper chicken curry,"6 tbsp tandoori masala powder 2 tbsp ginger paste 2 tbsp garlic paste 500g pot coconut yogurt, plus extra to serve 4 onions , 2 cut into wedges, 2 chopped 2 peppers , cut into large chunks 1 ¼kg skinless  chicken thigh , cut into large chunks 1 tsp olive oil big bunch coriander , stalks chopped 2-3 tsp hot chilli powder 680ml jar passata 160ml can  coconut cream rice and  naan bread , to serve",indian-recipes
44,Fisherman’s curry,"juice 1  lemon 750g boneless, skinless firm white fish , cut into large pieces 1 tbsp vegetable oil 1 cinnamon stick 4 whole cloves 4 green cardamom pods ½ tsp whole black peppercorns 10 fresh curry leaves 2 onions , chopped 3 green chillies , finely chopped 1 tbsp grated ginger 4 garlic cloves , finely chopped 6 tomatoes , chopped or a 400g can chopped tomatoes 1 tsp turmeric ½ tsp chilli powder 2 tsp ground coriander",indian-recipes
45,Sambar,"250g red or yellow lentil ½ tsp turmeric 1 tbsp tamarind paste 2 tbsp vegetable oil 2 small shallots , finely chopped ½ tsp ground asafoetida ½ tsp ground fenugreek ½ tsp black mustard seeds 10 curry leaves 7 small dried red chillies 140g green bean , trimmed and cut in half",indian-recipes
46,Baked country chicken,"1 tsp turmeric powder 2 tsp coriander seed 2 tsp mustard seed 1 tbsp ground cumin seeds 1 tsp ground fenugreek ½ tsp black peppercorns juice 2  lemons 5 garlic cloves , crushed 100g ginger , grated 250ml coconut milk 2 red chillies , deseeded and chopped 8 pieces of  chicken , bone in and skin on, or 1 whole chicken jointed a few  coriander sprigs",indian-recipes
47,Keralan vegetable curry,"1kg mix of vegetables including aubergine, carrot, okra, plantain, potato and  squash , prepared appropriately and cut into chunks 2 tsp turmeric 5 small  green chillies , 4 chopped, 1 left whole but split lengthways 1 tsp ground cumin 1 tsp ground coriander 200g/7oz freshly grated coconut (see step-by-step prep guide) 1 small onion , chopped 10 curry leaves 150ml plain yogurt",indian-recipes
