,name,ingredients,cuisine
17,Easy Thai prawn curry,"1 tbsp vegetable oil 1 onion, chopped  1 tsp fresh root ginger 1-2 tsp Thai red curry paste (we used Sharwood's) 400g can chopped tomatoes 50g sachet coconut cream 400g raw frozen prawns coriander, chopped, to serve (optional)",thai-recipes
18,Thai chicken cakes with sweet chilli sauce,"2 large boneless, skinless  chicken breasts  (about 175g), cubed 1 garlic clove , roughly chopped small piece fresh  root ginger , peeled and roughly chopped 1 small onion , roughly chopped 4 tbsp fresh  coriander , plus a few sprigs to garnish 1 green chilli , seeded and roughly chopped 2 tbsp  olive oil sweet chilli sauce , lime wedges, shredded spring onion and red chilli, to serve",thai-recipes
19,Thai spinach bites,2 segmented and chopped limes 2cm piece chopped ginger 1 finely sliced shallot ½ chopped chilli 1 tbsp coriander leaves 2 tbsp peanuts dash fish sauce sprinkle sugar 8-12 baby spinach leaves,thai-recipes
20,Thai coconut & veg broth,"1 ½ tbsp Thai red curry paste 1 tsp vegetable oil 1l vegetable stock 400ml can half-fat coconut milk 2 tsp brown sugar 175g medium egg noodles 2 carrots , cut into matchsticks ½ head Chinese leaf , sliced ½ x 300g bag beansprouts 6 cherry tomatoes , halved juice 1 lime 3 spring onions , halved, then finely sliced lengthways handful coriander , roughly chopped",thai-recipes
21,Spicy Thai prawn noodles,"200g Thai rice noodle 1 tbsp sesame oil 2 eggs , beaten 1 red chilli , finely chopped 1 thumb-size piece ginger , grated 450g peeled cooked Atlantic prawn 1 tbsp soy sauce small bunch coriander , roughly chopped ½ small bunch mint , roughly chopped zest and juice 1 lime small handful roasted peanuts , chopped",thai-recipes
22,Thai pumpkin soup,"1.5kg  pumpkin or squash, peeled and roughly chopped 4 tsp sunflower oil 1 onion, sliced 1 tbsp grated ginger 1 lemongrass, bashed a little 3-4 tbsp  Thai red curry paste 400ml can  coconut milk 850ml vegetable stock lime juice and sugar, for seasoning 1 red chilli, sliced, to serve (optional)",thai-recipes
23,Super-fast Pad Thai,"200g rice noodles 140g frozen peas 200g frozen prawns 2 tbsp sunflower oil 100g beansprouts small bunch spring onions , sliced 2 beaten eggs 3 tbsp roasted peanuts 2 tbsp soy sauce 2 tbsp sweet chilli sauce small bunch coriander , leaves only",thai-recipes
24,Easy pad Thai,"125g (half a 250g pack) rice noodles 3 tbsp lime juice about 2 limes ½ tsp cayenne pepper 2 tsp light muscovado sugar 2 tbsp fish sauce (nam pla) 2 tbsp vegetable oil 200g cooked and peeled tiger prawn , tails left on 4 spring onions , sliced 140g beansprout 25g salted peanut , finely chopped a small handful of coriander leaves 1 or 2 lime , cut into wedges sweet chilli sauce",thai-recipes
25,Classic Thai green chicken curry,"1 stalk  lemongrass , thinly sliced 1 tbsp lime juice 1 tsp whole peppercorn 1 tsp coriander seed ½ tsp cumin seed 6 green  bird's-eye chillies , trimmed and halved 4 garlic cloves , peeled 5 shallots (use Thai if possible) 3cm piece  galangal or ginger, peeled and sliced 1 rounded tsp shredded kaffir lime peel (if you can get it) 2 tbsp chopped coriander stalks 1 tbsp chopped  coriander leaves 1 level tsp shrimp paste 2 tbsp vegetable or  sunflower oil 2 x 400g cans  coconut milk 2 heaped tbsp green curry paste 500g skinless, boneless  chicken breast , cut into thin strips 100ml chicken stock , plus extra if necessary 1-2 tbsp fish sauce 2 tsp palm sugar (or light muscovado) 4 kaffir lime leaves 50g fine  green bean , halved 100g baby aubergine , diced (or Thai pea aubergines) handful Thai basil , shredded coriander leaves 1 red chilli , thinly sliced 1 spring onion , shredded and left to curl in ice cold water lime wedges Thai fragrant rice",thai-recipes
26,Thai chicken and sweet potato soup,"1 tsp olive or rapeseed oil 2 garlic cloves, chopped 1 red chilli, deseeded and chopped 2cm chunk root ginger, chopped 1 stalk lemongrass, bashed 1 x 25g pack coriander, leaves and stalks chopped separately 2 tbsp red Thai curry paste 750ml chicken stock (made with 2 stock cubes) 1 small can (160ml) coconut cream 500g sweet potato, peeled and roughly chopped 2 skinless chicken breasts, sliced 1 lime, juice only 1 tsp sugar ½ tsp fish sauce crusty bread, to serve (optional)",thai-recipes
27,Tom yum (hot & sour) soup with prawns,"700ml chicken stock 1 lemongrass stalk, bruised and cut into large pieces 5 thick slices galangal 3 coriander roots or 6 stems, bruised, plus leaves to garnish 3 lime leaves, torn 6 large prawns, shelled 3 tbsp Thai fish sauce 6 small green chillies, chopped 4 tbsp lime juice",thai-recipes
28,Next level pad Thai,"200g dried flat rice noodles 2 tbsp tamarind paste 3 tbsp fish sauce 1 tbsp light brown soft sugar 1 lime , half juiced, half cut into wedges to serve pinch chilli powder  (optional) 4 tbsp sunflower oil 100g firm tofu , diced 200g raw king prawns , butterflied 100g beansprouts 2 eggs 100g salted roasted peanuts , chopped 2 spring onions , shredded 2 tbsp chopped pickled turnip (preserved radish) soy sauce , to serve",thai-recipes
29,Thai pork & peanut curry,"1 tbsp vegetable oil bunch spring onions, sliced small bunch coriander, stalks finely chopped, leaves picked 400g pork tenderloin, sliced 4 tbsp Thai red curry paste 4 tbsp peanut butter 1 tbsp soft brown sugar 1 tbsp soy sauce 400ml can light coconut milk 175g pack baby corn juice 1 lime steamed jasmine rice, to serve",thai-recipes
30,Thai fried rice with prawns & peas,"2 tbsp vegetable oil 1 red onion , halved and sliced 2 garlic cloves , sliced 1 red chilli , sliced 250g raw large peeled prawn 300g cooked brown rice (about 140g uncooked rice) 75g frozen pea 1 tbsp dark soy sauce 1 tbsp fish sauce small bunch coriander , roughly chopped, plus a few leaves to serve 4 large eggs chilli sauce , to serve (optional- we used sriracha)",thai-recipes
31,"Thai prawn, ginger & spring onion stir-fry","200g raw, peeled tiger prawns from a sustainable source 1 green Thai chilli, chopped 3 garlic cloves, 1 crushed and 2 finely sliced 1 bunch coriander, leaves and stalks separated 1 tbsp caster sugar juice 1 lime 3 tbsp fish sauce 2 tbsp groundnut oil 3cm piece ginger, finely sliced, then shredded 8 spring onions, finely sliced 1 red pepper, thinly sliced 85g water chestnuts, sliced 100g beansprouts 1 tbsp soy sauce egg or rice noodles, to serve lime wedges, to serve",thai-recipes
32,Thai beef stir-fry,"2 tbsp vegetable oil 400g beef  strips, or steak cut into thin strips 1 red chilli , deseeded and finely sliced 2 tbsp oyster sauce handful basil leaves",thai-recipes
33,Thai shredded chicken & runner bean salad,"200g runner beans (or any other green bean), topped and tailed 1 red chilli , halved and finely sliced, use a bird's eye chilli for more heat 2 shallots , finely sliced 1 lemongrass , finely sliced 2cm piece  ginger , shredded 2 cooked, skinless  chicken breasts small bunch mint leaves large bunch Thai basil or coriander 1 lime cut in wedges or cheeks, to serve steamed jasmine rice , to serve 100ml coconut cream 1 garlic clove , crushed 3 tbsp fish sauce 1 tsp sugar juice 1 lime 1 bird's eye chilli , finely diced",thai-recipes
34,Ken Hom's stir-fried chicken with chillies & basil,"2 tbsp vegetable oil 450g boneless skinless chicken  thighs, cut into chunks 3 tbsp  coarsely chopped garlic 3 tbsp  finely sliced shallots 3  fresh green or red chillies , seeded and finely shredded 2 tbsp fish sauce  (nam pla) 2 tsp dark soy sauce 2 tsp sugar a large handful of   Thai or ordinary basil leaves",thai-recipes
35,Thai-style steamed fish,"2 trout  fillets, each weighing about 140g/5oz a small knob of  fresh root ginger , peeled and chopped 1 small garlic clove , chopped 1 small red  chilli  (not bird's eye), seeded and finely chopped grated zest and juice of  1  lime 3 baby  pak choi , each quartered lengthways 2 tbsp soy sauce",thai-recipes
36,Thai minced chicken salad,"2 lemongrass 4 lime leaves , stalks removed 2 red chillies , deseeded 3 garlic cloves fingertip-length piece fresh root ginger 4 skinless chicken breasts 1 tbsp vegetable oil 1 tbsp sesame oil 1 tsp chilli powder 50ml fish sauce 1 red onion , chopped 3 tbsp lime juice handful each mint , basil and coriander leaves, roughly chopped 3 Baby Gem lettuces , leaves separated 1 cucumber , seeds removed and cut into strips lengthways 200g beansprouts lime  wedges, to serve",thai-recipes
37,The ultimate makeover: Thai green chicken curry,"20g bunch coriander , stalks and leaves separated 2 shallots , finely chopped 1 lemongrass , finely chopped 2 garlic cloves , finely chopped 1cm piece fresh root ginger , finely chopped 3 small hot green chillies , finely chopped (include the seeds) 1 larger, mild-to-medium green chilli , finely chopped (include the seeds) small handful basil leaves ½ tsp each ground cumin and  coriander ¼ tsp black pepper 1 tsp crumbled freeze-dried kaffir lime leaves 1 tbsp lime juice 1 tsp sunflower oil 1 tbsp sunflower oil 400ml/14fl oz can reduced-fat coconut milk 3 boneless, skinless chicken breasts (450g/1lb total weight), cut into bite-size pieces 2 tsp fish sauce ½ tsp granulated palm or light muscovado sugar 4 freeze-dried lime leaves 100g mange tout , thinly sliced lengthways 100g green beans , halved lengthways 2 spring onions , finely shredded 250g Thai fragrant rice , cooked lime wedges",thai-recipes
38,Fragrant Thai prawns,"20 raw  king prawns 1 small shallot , finely chopped 4 garlic cloves , finely chopped 1 fresh red chilli , halved, seeded and finely chopped 2.5cm piece of fresh root ginger , peeled and finely chopped 1 stem of lemongrass , tough outer leaves removed, finely chopped a good handful of fresh mint  leaves, finely chopped a good handful of fresh coriander  leaves, finely chopped 100ml/3½ fl oz olive oil grated zest and juice of  1 lime",thai-recipes
39,Thai rice noodle salad,"½ a pack fine vermicelli rice noodles 200g bag beansprouts zest and juice 2 limes 2-3 tbsp fish or soy sauce , to taste 1 tsp muscovado sugar  or soft brown sugar 1 red onion , halved and thinly sliced 2 Little Gem lettuce  hearts, leaves separated and roughly torn 500g minced pork small knob grated ginger pinch cayenne pepper 1 tsp sunflower oil 2 tbsp sesame  seeds 1 tsp oil 4 x sirloin steaks 1 deseeded and shredded red chilli",thai-recipes
40,Red curry chicken kebabs,"2 boneless, skinless chicken breasts , cut into large chunks 2 tbsp Thai red curry paste 2 tbsp coconut milk 1 red pepper , deseeded and chopped into chunks 1 courgette , halved and cut into chunks 1 red onion , cut into large wedges 1 lime , halved, to serve",thai-recipes
41,Easy Thai prawn curry,"1 tbsp vegetable oil 1 onion, chopped  1 tsp fresh root ginger 1-2 tsp Thai red curry paste (we used Sharwood's) 400g can chopped tomatoes 50g sachet coconut cream 400g raw frozen prawns coriander, chopped, to serve (optional)",thai-recipes
42,Thai chicken cakes with sweet chilli sauce,"2 large boneless, skinless  chicken breasts  (about 175g), cubed 1 garlic clove , roughly chopped small piece fresh  root ginger , peeled and roughly chopped 1 small onion , roughly chopped 4 tbsp fresh  coriander , plus a few sprigs to garnish 1 green chilli , seeded and roughly chopped 2 tbsp  olive oil sweet chilli sauce , lime wedges, shredded spring onion and red chilli, to serve",thai-recipes
43,Thai spinach bites,2 segmented and chopped limes 2cm piece chopped ginger 1 finely sliced shallot ½ chopped chilli 1 tbsp coriander leaves 2 tbsp peanuts dash fish sauce sprinkle sugar 8-12 baby spinach leaves,thai-recipes
44,Thai coconut & veg broth,"1 ½ tbsp Thai red curry paste 1 tsp vegetable oil 1l vegetable stock 400ml can half-fat coconut milk 2 tsp brown sugar 175g medium egg noodles 2 carrots , cut into matchsticks ½ head Chinese leaf , sliced ½ x 300g bag beansprouts 6 cherry tomatoes , halved juice 1 lime 3 spring onions , halved, then finely sliced lengthways handful coriander , roughly chopped",thai-recipes
45,Spicy Thai prawn noodles,"200g Thai rice noodle 1 tbsp sesame oil 2 eggs , beaten 1 red chilli , finely chopped 1 thumb-size piece ginger , grated 450g peeled cooked Atlantic prawn 1 tbsp soy sauce small bunch coriander , roughly chopped ½ small bunch mint , roughly chopped zest and juice 1 lime small handful roasted peanuts , chopped",thai-recipes
46,Thai pumpkin soup,"1.5kg  pumpkin or squash, peeled and roughly chopped 4 tsp sunflower oil 1 onion, sliced 1 tbsp grated ginger 1 lemongrass, bashed a little 3-4 tbsp  Thai red curry paste 400ml can  coconut milk 850ml vegetable stock lime juice and sugar, for seasoning 1 red chilli, sliced, to serve (optional)",thai-recipes
47,Super-fast Pad Thai,"200g rice noodles 140g frozen peas 200g frozen prawns 2 tbsp sunflower oil 100g beansprouts small bunch spring onions , sliced 2 beaten eggs 3 tbsp roasted peanuts 2 tbsp soy sauce 2 tbsp sweet chilli sauce small bunch coriander , leaves only",thai-recipes
